country,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Low-income countries,2020,665149039,13.094,0.02,156.818,-10.292,-6.16,0.236,0,0,34.887,0.052,0,0,0,422.543,9669.658,4802,93.7,342.082,4009.333,0,0,0,1.671,0.002,9.912,0.015,0,0,0,0,0,0,97.254,0.146,0,0,0,0.81,0.45,0.25,0.98,0.57,0.61,0.53,0.14,0.68,0,0.38,0.13,0.88,0,0,0,0,0
Lower-middle-income countries,1830,361074739,0,0,0.004,0,0,0,0,0,0.004,0,0,0,0,0,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1831,362767372,0,0,0.005,0.001,20.01,0,0,0,0.005,0,0,0,0,0,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1832,364472306,0,0,0.003,-0.002,-33.33,0,0,0,0.003,0,0,0,0,0,0.013,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1833,366189653,0,0,0.004,0.001,24.98,0,0,0,0.004,0,0,0,0,0,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1834,367919531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1835,369662087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1836,371417417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1837,373185668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1838,374966967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1839,376778780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1840,378621697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1841,380499787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1842,382413747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1843,384364295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1844,386334811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1845,388325586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1846,390336899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1847,392369030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1848,394422282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1849,396462485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1850,398489496,0,0,0.026,0,520.1,0.001,0,0,0.026,0.001,0,0,0,0,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1851,400537330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1852,402571248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1853,404590987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1854,406630848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1855,408691114,0,0,0.079,0,203.22,0.004,0,0,0.079,0.004,0,0,0,0,0.122,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1856,410772062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1857,412873989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1858,414997177,0,0,0.506,0,539.13,0.002,0,0,0.506,0.002,0,0,0,0,0.628,0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1859,417165759,0,0,0.755,0.249,49.2,0.003,0,0,0.755,0.003,0,0,0,0,1.384,1.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1860,419380627,0,0,0.8,0.045,5.9,0.003,0,0,0.797,0.003,0,0,0,0,2.184,2.181,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.24,0.24,0,0.03,0.03,0,0,0.63,0,0,0,1.19,0,0,0,0,0
Lower-middle-income countries,1861,421651891,0,0,0.696,-0.104,-12.99,0.003,0.003,0,0.693,0.003,0,0,0,0,2.88,2.873,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.2,0.2,0,0.04,0.04,0,0,0.45,0,0,0,0.35,0,0,0,0,0
Lower-middle-income countries,1862,423979405,0,0,0.73,0.034,4.85,0.003,0,0,0.726,0.003,0,0,0,0,3.61,3.6,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.21,0.21,0,0.04,0.04,0,0,0.34,0,0,0,0.23,0,0,0,0,0
Lower-middle-income countries,1863,426359356,0,0,0.798,0.068,9.34,0.003,0,0,0.793,0.003,0,0,0,0,4.407,4.392,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.21,0.21,0,0.05,0.05,0,0,0.36,0,0,0,0.41,0,0,0,0,0
Lower-middle-income countries,1864,428764680,0,0,0.787,-0.01,-1.31,0.003,0,0,0.78,0.003,0,0,0,0,5.195,5.172,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.19,0.19,0,0.06,0.06,0,0,0.43,0,0,0,0.66,0,0,0,0,0
Lower-middle-income countries,1865,431187984,0,0,0.768,-0.019,-2.44,0.003,0,0,0.76,0.003,0,0,0,0,5.963,5.932,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0.18,0.18,0,0.06,0.06,0,0,0.47,0,0,0,0.63,0,0,0,0,0
Lower-middle-income countries,1866,433627856,0,0,1.274,0.506,65.89,0.005,0,0,1.265,0.005,0,0,0,0,7.238,7.197,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.29,0.28,0,0.07,0.07,0,0,0.48,0,0,0,0.51,0,0,0,0,0
Lower-middle-income countries,1867,436091180,0,0,0.727,-0.547,-42.93,0.034,0,0,0.713,0.033,0,0,0,0,7.965,7.91,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.001,0,0,0,0,0.15,0.15,0,0.08,0.08,0,0,0.52,0,0,0,0.71,0,0,0,0,0
Lower-middle-income countries,1868,438575987,0,0,0.605,-0.122,-16.8,0.028,0,0,0.58,0.026,0,0,0,0,8.57,8.49,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.001,0,0,0,0,0.12,0.12,0,0.08,0.08,0,0,0.62,0,0,0,1.09,0,0,0,0,0
Lower-middle-income countries,1869,440910739,0,0,0.821,0.216,35.65,0.037,0,0,0.796,0.036,0,0,0,0,9.391,9.286,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.001,0,0,0,0,0.16,0.15,0,0.08,0.08,0,0,0.68,0,0,0,0.94,0,0,0,0,0
Lower-middle-income countries,1870,443107603,0,0,0.891,0.07,8.52,0.04,0,0,0.866,0.039,0,0,0,0,10.281,10.152,0,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.001,0,0,0,0,0.17,0.16,0,0.09,0.09,0,0,0.7,0,0,0,0.79,0,0,0,0,0
Lower-middle-income countries,1871,445145588,0,0,1.203,0.312,35,0.053,0,0,1.182,0.052,0,0,0,0,11.484,11.334,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.001,0,0,0,0,0.21,0.21,0,0.09,0.09,0,0,0.69,0,0,0,0.63,0,0,0,0,0
Lower-middle-income countries,1872,447055129,0,0,1.235,0.032,2.66,0.054,0,0,1.212,0.053,0,0,0,0,12.719,12.546,0,0,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.001,0,0,0,0,0.2,0.19,0,0.1,0.1,0,0,0.68,0,0,0,0.62,0,0,0,0,0
Lower-middle-income countries,1873,448805166,0,0,1.159,-0.076,-6.14,0.05,0,0,1.11,0.048,0,0,0,0,13.877,13.656,0,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.002,0,0,0,0,0.17,0.17,0,0.1,0.1,0,0,0.71,0,0,0,0.86,0,0,0,0,0
Lower-middle-income countries,1874,450560528,0,0,1.406,0.248,21.38,0.061,0,0,1.331,0.057,0,0,0,0,15.284,14.987,0,0,0.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.003,0,0,0,0,0.23,0.22,0,0.11,0.11,0,0,0.79,0,0,0,1.2,0,0,0,0,0
Lower-middle-income countries,1875,452348198,0,0,1.619,0.212,15.1,0.069,0,0,1.503,0.064,0,0,0,0,16.903,16.49,0,0,0.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0.005,0,0,0,0,0.24,0.22,0,0.11,0.11,0,0,0.95,0,0,0,1.99,0,0,0,0,0
Lower-middle-income countries,1876,454147224,0,0,2.01,0.391,24.15,0.085,0,0,1.826,0.077,0,0,0,0,18.913,18.316,0,0,0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.008,0,0,0,0,0.29,0.27,0,0.12,0.12,0,0,1.2,0,0,0,2.8,0,0,0,0,0
Lower-middle-income countries,1877,455927010,0,0,2.051,0.041,2.05,0.086,0,0,1.802,0.076,0,0,0,0,20.964,20.118,0,0,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.01,0,0,0,0,0.29,0.26,0,0.13,0.12,0,0,1.44,0,0,0,2.82,0,0,0,0,0
Lower-middle-income countries,1878,457703155,0,0,4.45,2.399,116.95,0.016,0,0,4.146,0.015,0,0,0,0,25.414,24.264,0,0,1.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.001,0,0,0,0,0.63,0.6,0,0.15,0.14,0,0,1.67,0,0,0,3.02,0,0,0,0,0
Lower-middle-income countries,1879,459907234,0,0,4.437,-0.013,-0.29,0.016,0,0,3.996,0.014,0,0,0,0,29.851,28.26,0,0,1.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.002,0,0,0,0,0.59,0.54,0,0.17,0.16,0,0,1.95,0,0,0,3.48,0,0,0,0,0
Lower-middle-income countries,1880,462577449,0,0,5.116,0.679,15.3,0.018,0,0,4.587,0.016,0,0,0,0,34.967,32.847,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529,0.002,0,0,0,0,0.6,0.55,0,0.19,0.18,0,0,2.19,0,0,0,3.44,0,0,0,0,0
Lower-middle-income countries,1881,465734362,0,0,5.24,0.124,2.43,0.018,0,0,4.587,0.016,0,0,0,0,40.208,37.434,0,0,2.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654,0.002,0,0,0,0,0.59,0.53,0,0.21,0.19,0,0,2.43,0,0,0,3.79,0,0,0,0,0
Lower-middle-income countries,1882,469379311,0,0,5.779,0.538,10.28,0.02,0,0,4.953,0.017,0,0,0,0,45.987,42.387,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826,0.003,0,0,0,0,0.62,0.54,0,0.23,0.21,0,0,2.71,0,0,0,4.36,0,0,0,0,0
Lower-middle-income countries,1883,473504035,0,0,6.519,0.74,12.8,0.022,0,0,5.704,0.02,0,0,0,0,52.505,48.091,0,0,4.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815,0.003,0,0,0,0,0.66,0.59,0,0.25,0.23,0,0,2.95,0,0,0,4.93,0,0,0,0,0
Lower-middle-income countries,1884,477680627,0,0,6.87,0.352,5.39,0.023,0.029,0,5.659,0.019,0,0,0,0,59.376,53.749,0,0,5.626,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212,0.004,0,0,0,0,0.69,0.58,0,0.26,0.24,0,0,3.35,0,0,0,6.61,0,0,0,0,0
Lower-middle-income countries,1885,481963628,0,0,6.969,0.098,1.43,0.023,0.029,0,5.628,0.019,0,0,0,0,66.344,59.377,0,0,6.967,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341,0.004,0,0,0,0,0.69,0.57,0,0.28,0.26,0,0,3.73,0,0,0,7.07,0,0,0,0,0
Lower-middle-income countries,1886,486269466,0,0,7.397,0.428,6.15,0.025,0.031,0,5.864,0.02,0,0,0,0,73.741,65.241,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0.005,0,0,0,0,0.72,0.59,0,0.3,0.27,0,0,4.07,0,0,0,7.02,0,0,0,0,0
Lower-middle-income countries,1887,490643972,0,0,7.96,0.563,7.61,0.026,0.032,0,6.159,0.02,0,0,0,0,81.701,71.4,0,0,10.301,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801,0.006,0,0,0,0,0.74,0.59,0,0.32,0.28,0,0,4.44,0,0,0,7.67,0,0,0,0,0
Lower-middle-income countries,1888,495058998,0,0,8.515,0.555,6.97,0.028,0.034,0,6.508,0.021,0,0,0,0,90.216,77.908,0,0,12.308,0,0,0,0,0,0,0,0,0,0,0,0,0,2.007,0.007,0,0,0,0,0.71,0.57,0,0.34,0.29,0,0,4.79,0,0,0,8.16,0,0,0,0,0
Lower-middle-income countries,1889,499083625,0,0,9.539,1.024,12.03,0.028,0.033,0,7.321,0.021,0,0,0,0,99.755,85.229,0,0,14.526,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218,0.007,0,0,0,0,0.8,0.64,0,0.36,0.31,0,0,5.09,0,0,0,7.81,0,0,0,0,0
Lower-middle-income countries,1890,502731084,0,0,10.69,1.151,12.07,0.031,0.035,0,8.118,0.024,0,0,0,0,110.446,93.347,0,0,17.099,0,0,0,0,0,0,0,0,0,0,0,0,0,2.572,0.007,0,0,0,0,0.82,0.65,0,0.38,0.32,0,0,5.35,0,0,0,7.42,0,0,0,0,0
Lower-middle-income countries,1891,505951015,0,0,11.669,0.979,9.16,0.034,0.042,0,8.627,0.025,0,0,0,0,122.115,101.974,0,0,20.141,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043,0.009,0,0,0,0,0.86,0.66,0,0.4,0.34,0,0,5.58,0,0,0,7.45,0,0,0,0,0
Lower-middle-income countries,1892,508755055,0,0,12.928,1.259,10.79,0.036,0.043,0,9.677,0.027,0,0,0,0,135.043,111.651,0,0,23.392,0,0,0,0,0,0,0,0,0,0,0,0,0,3.251,0.009,0,0,0,0,0.94,0.73,0,0.42,0.35,0,0,5.84,0,0,0,8.08,0,0,0,0,0
Lower-middle-income countries,1893,511145180,0,0,15.138,2.21,17.1,0.042,0.049,0,10.97,0.03,0,0,0,0,150.181,122.621,0,0,27.56,0,0,0,0,0,0,0,0,0,0,0,0,0,4.168,0.012,0,0,0,0,1.12,0.84,0,0.45,0.37,0,0,6.22,0,0,0,9.79,0,0,0,0,0
Lower-middle-income countries,1894,513576202,0,0,15.088,-0.05,-0.33,0.042,0.048,0,11.517,0.032,0,0,0,0,165.269,134.137,0,0,31.131,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,0.01,0,0,0,0,1.08,0.85,0,0.48,0.39,0,0,6.42,0,0,0,8.56,0,0,0,0,0
Lower-middle-income countries,1895,516060045,0,0,17.966,2.878,19.08,0.049,0.059,0,13.107,0.036,0,0,0,0,183.235,147.245,0,0,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859,0.013,0,0,0,0,1.21,0.92,0,0.51,0.41,0,0,6.74,0,0,0,10.01,0,0,0,0,0
Lower-middle-income countries,1896,518532045,0,0,18.994,1.028,5.72,0.052,0.066,0,14.065,0.039,0,0,0,0,202.229,161.309,0,0,40.919,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0.014,0,0,0,0,1.24,0.95,0,0.54,0.44,0,0,6.98,0,0,0,9.38,0,0,0,0,0
Lower-middle-income countries,1897,521050772,0,0,21.633,2.639,13.89,0.059,0.065,0,15.75,0.043,0,0,0,0,223.862,177.059,0,0,46.803,0,0,0,0,0,0,0,0,0,0,0,0,0,5.883,0.016,0,0,0,0,1.35,1.02,0,0.57,0.46,0,0,7.29,0,0,0,10.59,0,0,0,0,0
Lower-middle-income countries,1898,523593932,0,0,24.248,2.615,12.09,0.066,0.073,0,17.736,0.048,0,0,0,0,248.11,194.795,0,0,53.315,0,0,0,0,0,0,0,0,0,0,0,0,0,6.512,0.018,0,0,0,0,1.43,1.09,0,0.6,0.48,0,0,7.63,0,0,0,11.39,0,0,0,0,0
Lower-middle-income countries,1899,526568106,0,0,27.198,2.95,12.17,0.074,0.087,0,20.479,0.056,0,0,0,0,275.308,215.273,0,0,60.035,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72,0.018,0,0,0,0,1.47,1.15,0,0.64,0.51,0,0,7.91,0,0,0,11.19,0,0,0,0,0
Lower-middle-income countries,1900,529937979,0,0,30.969,3.77,13.86,0.083,0.096,0,23.313,0.063,0,0,0,0,306.277,238.586,0,0,67.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.656,0.021,0,0,0,0,1.59,1.24,0,0.68,0.54,0,0,8.19,0,0,0,11.37,0,0,0,0,0
Lower-middle-income countries,1901,533696645,0,0,33.703,2.735,8.83,0.09,0.103,0,24.005,0.064,0,0,0,0,339.98,262.592,0,0,77.388,0,0,0,0,0,0,0,0,0,0,0,0,0,9.698,0.026,0,0,0,0,1.67,1.24,0,0.73,0.57,0,0,8.59,0,0,0,12.97,0,0,0,0,0
Lower-middle-income countries,1902,537872998,0,0,33.628,-0.075,-0.22,0.089,0.096,0,24.982,0.066,0,0,0,0,373.608,287.573,0,0,86.035,0,0,0,0,0,0,0,0,0,0,0,0,0,8.646,0.023,0,0,0,0,1.63,1.27,0,0.76,0.6,0,0,8.76,0,0,0,10.7,0,0,0,0,0
Lower-middle-income countries,1903,542459160,0,0,35.274,1.646,4.89,0.093,0.099,0,25.506,0.067,0,0,0,0,408.882,313.079,0,0,95.803,0,0,0,0,0,0,0,0,0,0,0,0,0,9.768,0.026,0,0,0,0,1.56,1.18,0,0.8,0.63,0,0,8.97,0,0,0,11.41,0,0,0,0,0
Lower-middle-income countries,1904,547101054,0,0,39.565,4.291,12.17,0.103,0.11,0,28.81,0.075,0,0,0,0,448.447,341.889,0,0,106.558,0,0,0,0,0,0,0,0,0,0,0,0,0,10.755,0.028,0,0,0,0,1.73,1.33,0,0.84,0.66,0,0,9.16,0,0,0,11.19,0,0,0,0,0
Lower-middle-income countries,1905,551800444,0,0,38.777,-0.788,-1.99,0.1,0.109,0,28.869,0.074,0,0,0,0,487.224,370.758,0,0,116.466,0,0,0,0,0,0,0,0,0,0,0,0,0,9.908,0.025,0,0,0,0,1.6,1.25,0,0.87,0.68,0,0,9.24,0,0,0,10.21,0,0,0,0,0
Lower-middle-income countries,1906,556559799,0,0,44.127,5.35,13.8,0.11,0.121,0,33.234,0.083,0,0,0,0,531.351,403.992,0,0,127.359,0,0,0,0,0,0,0,0,0,0,0,0,0,10.893,0.027,0,0,0,0,1.73,1.37,0,0.91,0.71,0,0,9.37,0,0,0,11.12,0,0,0,0,0
Lower-middle-income countries,1907,561397351,0,0,49.523,5.396,12.23,0.123,0.139,0,37.712,0.094,0,0,0,0,580.874,441.704,0,0,139.17,0,0,0,0,0,0,0,0,0,0,0,0,0,11.811,0.029,0,0,0,0,1.72,1.37,0,0.95,0.74,0,0,9.42,0,0,0,9.89,0,0,0,0,0
Lower-middle-income countries,1908,566314842,0,0,53.189,3.666,7.4,0.131,0.147,0,40.929,0.101,0,0,0,0,634.064,482.633,0,0,151.431,0,0,0,0,0,0,0,0,0,0,0,0,0,12.261,0.03,0,0,0,0,1.92,1.56,0,0.99,0.78,0,0,9.42,0,0,0,9.52,0,0,0,0,0
Lower-middle-income countries,1909,570673815,0,0,54.258,1.069,2.01,0.132,0.134,0,40.519,0.099,0,0,0,0,688.322,523.152,0,0,165.17,0,0,0,0,0,0,0,0,0,0,0,0,0,13.739,0.034,0,0,0,0,1.88,1.49,0,1.03,0.81,0,0,9.49,0,0,0,10.22,0,0,0,0,0
Lower-middle-income countries,1910,574463055,0,0,53.614,-0.644,-1.19,0.13,0.13,0,40.684,0.099,0,0,0,0,741.936,563.836,0,0,178.099,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,0.031,0,0,0,0,1.77,1.42,0,1.06,0.83,0,0,9.45,0,0,0,8.99,0,0,0,0,0
Lower-middle-income countries,1911,577652678,0,0,56.389,2.776,5.18,0.129,0.137,0,42.98,0.098,0,0,0,0,798.325,606.816,0,0,191.509,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41,0.031,0,0,0,0,1.83,1.48,0,1.09,0.86,0,0,9.4,0,0,0,8.79,0,0,0,0,0
Lower-middle-income countries,1912,580277199,0,0,62.446,6.057,10.74,0.142,0.151,0,49.297,0.112,0,0,0,0,860.771,656.113,0,0,204.658,0,0,0,0,0,0,0,0,0,0,0,0,0,13.149,0.03,0,0,0,0,1.93,1.62,0,1.13,0.89,0,0,9.33,0,0,0,8.38,0,0,0,0,0
Lower-middle-income countries,1913,582297206,0,0,68.538,6.091,9.75,0.156,0.147,0,54.415,0.124,0,0,0,0,929.309,710.528,0,0,218.781,0,0,0,0,0,0,0,0,0,0,0,0,0,14.123,0.032,0,0,0,0,1.96,1.66,0,1.16,0.92,0,0,9.21,0,0,0,7.77,0,0,0,0,0
Lower-middle-income countries,1914,584339849,0,0,67.279,-1.258,-1.84,0.153,0.157,0,52.696,0.119,0,0,0,0,996.589,763.224,0,0,233.365,0,0,0,0,0,0,0,0,0,0,0,0,0,14.584,0.033,0,0,0,0,2.12,1.79,0,1.2,0.95,0,0,9.11,0,0,0,7.86,0,0,0,0,0
Lower-middle-income countries,1915,586408099,0,0,66.916,-0.363,-0.54,0.144,0.16,0,51.602,0.111,0,0,0,0,1063.505,814.825,0,0,248.68,0,0,0,0,0,0,0,0,0,0,0,0,0,15.315,0.033,0,0,0,0,2.14,1.78,0,1.24,0.98,0,0,9.01,0,0,0,7.77,0,0,0,0,0
